title_ru,title_en,rating_filmru,rating_users,rating_imdb,url
Черное Рождество,Black Christmas,4,5.0,3.5,https://www.film.ru/movies/black-christmas
Люби их всех,2019,3,6.6,5.9,https://www.film.ru/movies/lyubi-ih-vseh
Эдуард Суровый. Слезы Брайтона,201916+,3,5.5,5.4,https://www.film.ru/movies/eduad-surovyy-slezy-braytona
Ангелы Чарли,Charlie's Angels,3,6.4,5,https://www.film.ru/movies/angely-charli-0
Эбигейл,20196+,3,6.1,4.8,https://www.film.ru/movies/ebigeyl
Миллиард,201912+,3,5.3,4.2,https://www.film.ru/movies/milliard
Кошки,Cats,3,5.8,2.8,https://www.film.ru/movies/cats
Гарет Джонс,Mr. Jones,2,7.5,6.9,https://www.film.ru/movies/mr-jones
Домино,Domino,2,6.2,4.5,https://www.film.ru/movies/domino-1
Тихий ангел,The Silent Angel,,6.5,9.7,https://www.film.ru/movies/tihiy-angel
Завод,The Plant,,8.2,9.5,https://www.film.ru/movies/zavod-0
Пина,Pina,,,9.4,https://www.film.ru/movies/pina
Голос за безгласных,2019,,,9.4,https://www.film.ru/movies/golos-za-bezglasnyh
Люди луннаго ​свѣта,Moonlight People,,,9.1,https://www.film.ru/movies/lyudi-lunnago-sveta
Стефани,Stephanie,,5.8,8.9,https://www.film.ru/movies/stefani-0
Шерлок Холмс и приключения на спрятанном празднике,Sherlock Holmes and the Adventures of the Furtive Festivity,,6.6,8.7,https://www.film.ru/movies/sherlok-holms-i-priklyucheniya-na-spryatannom-prazdnike
Женщина в движении,Woman in Motion,,,8.7,https://www.film.ru/movies/zhenschina-v-dvizhenii
Настоящая комедия,National Theatre Live: Present Laughter,,6.7,8.6,https://www.film.ru/movies/nastoyashchaya-komediya
Идущие к чёрту,2019,,,8.6,https://www.film.ru/movies/idushchie-k-chyortu
Маленький остров,National Theatre Live: Small Island,,,8.6,https://www.film.ru/movies/malenkiy-ostrov-0
1944. Крым. Депортация,1944. Депортація,,6.8,8.6,https://www.film.ru/movies/1944-krym-deportaciya
Metallica и Симфонический оркестр Сан-Франциско: S&M²,Metallica & San Francisco Symphony: S&M2,,6.6,8.6,https://www.film.ru/movies/metallica-i-simfonicheskiy-orkestr-san-francisko-sm2
Людно внутри,Busy Inside,,6.6,8.6,https://www.film.ru/movies/lyudno-vnutri
ТАЙМЛАПС БУДУЩЕГО: Путешествие к концу времён,Timelapse of the Future: A Journey to the End of Time,,6.3,8.6,https://www.film.ru/movies/taymlaps-budushchego-puteshestvie-k-koncu-vremyon
Роздiловi Наживо,2019,,,8.5,https://www.film.ru/movies/rozdilovi-nazhivo
Для Самы,For Sama,,6.4,8.5,https://www.film.ru/movies/dlya-samy
Меня зовут Мохаммед Али,What’s My Name: Muhammad Ali,,6.6,8.4,https://www.film.ru/movies/menya-zovut-mohammed-ali
Твен в кино,Cinema Twain,,,8.4,https://www.film.ru/movies/tven-v-kino
Узник,Kaithi,,4.8,8.4,https://www.film.ru/movies/uznik
Сон в летнюю ночь,National Theatre Live: A Midsummer Night's Dream,,6.8,8.4,https://www.film.ru/movies/son-v-letnyuyu-noch-0
"Клинок, рассекающий демонов: Узы брата и сестры",鬼滅の刃 兄妹の絆,,6.9,8.4,https://www.film.ru/movies/klinok-rassekayushchiy-demonov-uzy-brata-i-sestry
Первобытный: Истории диких времен,Primal: Tales of Savagery,,7.0,8.4,https://www.film.ru/movies/pervobytnyy-istorii-dikih-vremen
Дэниэл Слосс: Х,Daniel Sloss: X,,,8.4,https://www.film.ru/movies/deniel-sloss-h
Чистое искусство,Czysta sztuka,,,8.4,https://www.film.ru/movies/chistoe-iskusstvo-0
Карл Леммле,Carl Laemmle,,,8.4,https://www.film.ru/movies/karl-lemmle
BTS: Открой свою душу. Фильм,Bring The Soul: The Movie,,7.9,8.4,https://www.film.ru/movies/bring-the-soul-the-movie
Тапок седьмого размера,ஒத்த செருப்பு அளவு -7,,4.9,8.3,https://www.film.ru/movies/tapok-sedmogo-razmera
Малевич,2019,,,8.3,https://www.film.ru/movies/malevich
Ускользающий нюанс,Missed Nuance,,,8.3,https://www.film.ru/movies/uskolzayushchiy-nyuans
Дэйв Шаппелл: Слово — не меч,Dave Chappelle: Sticks & Stones,,,8.3,https://www.film.ru/movies/deyv-shappell-slovo-ne-mech
Наша планета: за кулисами,Our Planet: Behind The Scenes,,,8.3,https://www.film.ru/movies/nasha-planeta-za-kulisami
Пух: история Деррика Роуза,Pooh: The Derrick Rose Story,,7.1,8.3,https://www.film.ru/movies/puh-istoriya-derrika-rouza
Уотсон,Watson,,6.0,8.3,https://www.film.ru/movies/uotson
Дорожный убийца,The Road Killer,,,8.3,https://www.film.ru/movies/the-road-killer
Heyday - The Mic Christopher Story,Heyday - The Mic Christopher Story,,,8.2,https://www.film.ru/movies/heyday-mic-christopher-story
"До свидания, прощай","Laibach - So Long, Farewell",,,8.2,https://www.film.ru/movies/do-svidaniya-proshchay
В аэропорту,Marquet Place,,6.2,8.2,https://www.film.ru/movies/v-aeroportu
Казнь,The Execution,,,8.2,https://www.film.ru/movies/kazn-1
Турецкий Геркулес,Cep Herkülü: Naim Süleymanoğlu,,6.5,8.2,https://www.film.ru/movies/tureckiy-gerkules
Любовь в Подтяжках,אהבה בשלייקס,,,8.2,https://www.film.ru/movies/lyubov-v-podtyazhkah
Потерянные и найденные,Lost and Found,,,8.2,https://www.film.ru/movies/poteryannye-i-naydennye
Роджер Уотерс: Мы + Они,Roger Waters: Us + Them,,,8.2,https://www.film.ru/movies/rodzher-uoters-my-oni
Этот глупый свин не понимает мечту девочки-зайки,青春ブタ野郎はゆめみる少女の夢を見ない,,6.4,8.2,https://www.film.ru/movies/etot-glupyy-svin-ne-ponimaet-mechtu-devochki-zayki
Ури: Нападение на базу,Uri: The Surgical Strike,,5.6,8.2,https://www.film.ru/movies/uri-napadenie-na-bazu
Супер делюкс,சூப்பர் டீலக்ஸ்,,6.5,8.2,https://www.film.ru/movies/super-delyuks
Танцы с птицами,Dancing with the Birds,,,8.2,https://www.film.ru/movies/tancy-s-pticami
Чудо в камере No7,7 Kogustaki Mucize,,6.9,8.2,https://www.film.ru/movies/chudo-v-kamere-no7
Part of Water,Part of Water,,,8.1,https://www.film.ru/movies/part-water
Сияющая звезда,Shining Star: The Birth of New Luna-Queen,,5.4,8.1,https://www.film.ru/movies/siyayushchaya-zvezda
Хайп,2019,,6.4,8.1,https://www.film.ru/movies/hayp
Где вы были,Where Were You,,,8.1,https://www.film.ru/movies/gde-vy-byli
Он любит мои глаза,El iubeste ochii mei,,,8.1,https://www.film.ru/movies/lyubit-moi-glaza
Кинки Бутс,Kinky Boots: The Musical,,,8.1,https://www.film.ru/movies/kinki-buts
Картины в его жизни,תמונת חייו,,,8.1,https://www.film.ru/movies/kartiny-v-ego-zhizni
Статья 15,Article 15,,5.4,8.1,https://www.film.ru/movies/statya-15
Память — это наша родина,Memory Is Our Homeland,,,8.1,https://www.film.ru/movies/pamyat-eto-nasha-rodina
"С любовью, Антоша","Love, Antosha",,6.3,8.1,https://www.film.ru/movies/love-antosha
Apollo 11,Apollo 11,,6.7,8.1,https://www.film.ru/movies/apollo-11
"Андроид Кунджаппан, версия 5.25",Android Kunjappan Ver 5.25,,,8,https://www.film.ru/movies/android-kundzhappan-versiya-525
Girl Games,Girl Games,,,8,https://www.film.ru/movies/girl-games
Ташкентское дело,The Tashkent Files,,5.9,8,https://www.film.ru/movies/tashkentskoe-delo
Билл Бёрр: Бумажный тигр,Bill Burr: Paper Tiger,,,8,https://www.film.ru/movies/bill-byorr-bumazhnyy-tigr
Последняя фотография отца,Poslednja slika o ocu,,,8,https://www.film.ru/movies/poslednyaya-fotografiya-otca
"Соль, перец по вкусу","Duz, İstiot Zövqə görə",,6.4,8,https://www.film.ru/movies/sol-perec-po-vkusu
Цвет фасада: синий,Колір фасаду: синій,,,8,https://www.film.ru/movies/cvet-fasada-siniy
Голубой слонёнок 2,الفيل الازرق 2,,5.8,8,https://www.film.ru/movies/goluboy-slonyonok-2
Поет Ивано-Франковсктеплокомунэнерго,Співає Івано-Франківськтеплокомуненерго,,6.6,8,https://www.film.ru/movies/poet-ivano-frankovskteplokomunenergo
В поисках тьмы,In Search of Darkness,,6.6,8,https://www.film.ru/movies/v-poiskah-tmy
Эрни и Джо: Урегулирование кризисных ситуаций,Ernie & Joe,,,8,https://www.film.ru/movies/erni-i-dzho-uregulirovanie-krizisnyh-situaciy
Заперты в Городе тысячи гор,Trapped in the City of a Thousand Mountains,,5.7,8,https://www.film.ru/movies/zaperty-v-gorode-tysyachi-gor
Австралийская мечта,The Australian Dream,,,8,https://www.film.ru/movies/avstraliyskaya-mechta
Судьба/Ночь схватки: Прикосновение небес II. Потерявшаяся бабочка,劇場版「Fate/stay night [Heaven’s Feel]」Ⅱ.lost butterfly,,6.4,8,https://www.film.ru/movies/sudbanoch-shvatki-prikosnovenie-nebes-ii-poteryavshayasya-babochka
Doin' My Drugs,Doin' My Drugs,,,8,https://www.film.ru/movies/doin-my-drugs
Женщина,Woman,,6.4,8,https://www.film.ru/movies/woman-1
Незабываемо,Memorable,,5.8,8,https://www.film.ru/movies/nezabyvaemo
Котбуль,Kitbull,,6.5,8,https://www.film.ru/movies/kotbul
Линда Ронстадт: Звук моего голоса,Linda Ronstadt: The Sound of My Voice,,6.3,8,https://www.film.ru/movies/linda-ronstadt-the-sound-of-my-voice
Raise Hell: The Life & Times of Molly Ivins,Raise Hell: The Life & Times of Molly Ivins,,,8,https://www.film.ru/movies/raise-hell-the-life-amp-times-of-molly-ivins
Страна мёда,Honeyland,,6.8,8,https://www.film.ru/movies/honeyland
"Ce soir, c'est Palmashow","Ce soir, c'est Palmashow",,,7.9,https://www.film.ru/movies/ce-soir-cest-palmashow
Persona,Persona,,6.0,7.9,https://www.film.ru/movies/persona-2
Все о Еве,All About Eve,,6.6,7.9,https://www.film.ru/movies/vse-o-eve-0
Солнечная река,Suryaganga,,,7.9,https://www.film.ru/movies/solnechnaya-reka
Мамины шпильки,2019,,,7.9,https://www.film.ru/movies/maminy-shpilki
Супер 30,सुपर 30,,6.4,7.9,https://www.film.ru/movies/super-30
Сдается квартира,டு லெட்,,6.6,7.9,https://www.film.ru/movies/sdaetsya-kvartira
Парень из гетто,Gully Boy,,6.6,7.9,https://www.film.ru/movies/paren-iz-getto
Born to Be,Born to Be,,,7.9,https://www.film.ru/movies/born-to-be
Того,Togo,,7.5,7.9,https://www.film.ru/movies/togo
История о супружестве,Marriage Story,,5.9,7.9,https://www.film.ru/movies/untitled-noah-baumbach-project
Истина и справедливость,Tõde ja õigus,,6.6,7.9,https://www.film.ru/movies/t-de-ja-igus
Внутри мозга Билла: Расшифровка Билла Гейтса,Inside Bill's Brain: Decoding Bill Gates,,6.3,7.8,https://www.film.ru/movies/vnutri-mozga-billa-rasshifrovka-billa-geytsa
Coup 53,Coup 53,,5.5,7.8,https://www.film.ru/movies/coup-53
Его зовут Шриманнараяна,ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ,,6.7,7.8,https://www.film.ru/movies/ego-zovut-shrimannarayana
Озеро радости,Возера радасцi,,6.9,7.8,https://www.film.ru/movies/ozero-radosti
Мейден,Maiden,,6.6,7.8,https://www.film.ru/movies/meyden
Анонимный,Gumnaami,,6.4,7.8,https://www.film.ru/movies/anonimnyy
Витрина DC: Смерть,DC Showcase: Death,,6.4,7.8,https://www.film.ru/movies/vitrina-dc-smert
Моя геройская академия: Восхождение героев,僕のヒーローアカデミア THE MOVIE ヒーローズ：ライジング,,7.3,7.8,https://www.film.ru/movies/moya-geroyskaya-akademiya-voshozhdenie-geroev
Конец безнаказанности,Zero Impunity,,6.1,7.8,https://www.film.ru/movies/konec-beznakazannosti
Королева слонов,The Elephant Queen,,6.1,7.8,https://www.film.ru/movies/koroleva-slonov
Этот замечательный мир! Багровая легенда,映画 この素晴らしい世界に祝福を！紅伝説,,7.4,7.8,https://www.film.ru/movies/etot-zamechatelnyy-mir-bagrovaya-legenda
Созданный в Бездне: Блуждающие сумерки,劇場版総集編【後編】メイドインアビス 放浪する黄昏,,6.6,7.8,https://www.film.ru/movies/sozdannyy-v-bezdne-bluzhdayushchie-sumerki
Переломный момент,The Game Changers,,6.4,7.8,https://www.film.ru/movies/perelomnyy-moment-3
RUTH - Justice Ginsburg in her own Words,RUTH - Justice Ginsburg in her own Words,,,7.8,https://www.film.ru/movies/ruth-justice-ginsburg-in-her-own-words
Гордон Лайтфут: Если можешь прочитать мои мысли,Gordon Lightfoot: If You Could Read My Mind,,6.6,7.8,https://www.film.ru/movies/gordon-laytfut-esli-mozhesh-prochitat-moi-mysli
Варда глазами Аньес,Varda by Agnès,,,7.8,https://www.film.ru/movies/varda-by-agn-s
Разрушительница системы,Systemsprenger,,7.1,7.8,https://www.film.ru/movies/systemsprenger
Vice: Как мы будем работать в будущем,Special Report - The Future of Work,,,7.7,https://www.film.ru/movies/vice-kak-my-budem-rabotat-v-budushchem
The 2019 Rose Parade Hosted by Cord & Tish,The 2019 Rose Parade Hosted by Cord & Tish,,6.2,7.7,https://www.film.ru/movies/2019-rose-parade-hosted-cord-tish
Master of Dark Shadows,Master of Dark Shadows,,6.4,7.7,https://www.film.ru/movies/master-dark-shadows
Live in Front of a Studio Audience: Norman Lear's 'All in the Family' and 'The Jeffersons',Live in Front of a Studio Audience: Norman Lear's 'All in the Family' and 'The Jeffersons',,6.4,7.7,https://www.film.ru/movies/live-front-studio-audience-norman-lears-all-family-and-jeffersons
Secrets in the Sky: The Untold Story of Skunk Works,Secrets in the Sky: The Untold Story of Skunk Works,,,7.7,https://www.film.ru/movies/secrets-sky-untold-story-skunk-works
Каникулы Валери,Teenage Girl: Valerie's Holiday,,6.6,7.7,https://www.film.ru/movies/kanikuly-valeri
Крещение,Botez,,,7.7,https://www.film.ru/movies/kreshchenie-1
Желчь,Bile,,6.6,7.7,https://www.film.ru/movies/zhelch
Майк Бирбилья: Новый,Mike Birbiglia: The New One,,,7.7,https://www.film.ru/movies/mayk-birbilya-novyy
Зависимые,Metri Shesh Va Nim,,6.0,7.7,https://www.film.ru/movies/zavisimye
Человеческая натура,Human Nature,,,7.7,https://www.film.ru/movies/chelovecheskaya-natura
"Женщины, создающие кино",Women Make Film: A New Road Movie Through Cinema,,6.3,7.7,https://www.film.ru/movies/zhenshchiny-sozdayushchie-kino
Вселенная Стивена: Фильм,Steven Universe: The Movie,,7.4,7.7,https://www.film.ru/movies/vselennaya-stivena-film
Далеко от яблони,Far from the Tree,,,7.7,https://www.film.ru/movies/daleko-ot-yabloni
Марта Купер: Граффити в Нью-Йорке,Martha: A Picture Story,,6.0,7.7,https://www.film.ru/movies/marta-kuper-graffiti-v-nyu-yorke
Oliver Sacks: His Own Life,Oliver Sacks: His Own Life,,6.6,7.7,https://www.film.ru/movies/oliver-sacks-his-own-life
Заключенный #1: Восхождение Дэнни Трехо,Inmate #1: The Rise of Danny Trejo,,6.5,7.7,https://www.film.ru/movies/inmate-1-the-rise-of-danny-trejo
Кадиш,Kaddish,,5.3,7.7,https://www.film.ru/movies/kadish
Тело Христово,Corpus Christi,,6.9,7.7,https://www.film.ru/movies/telo-hristovo
Я — Патрик Суэйзи,I Am Patrick Swayze,,6.2,7.7,https://www.film.ru/movies/ya-patrik-sueyzi
"Прощай, сын мой",Di jiu tianchang,,6.4,7.7,https://www.film.ru/movies/so-long-my-son
Беседы с убийцей: Записи Теда Банди,Conversations with a Killer: The Ted Bundy Tapes,,5.7,7.7,https://www.film.ru/movies/besedy-s-ubiycey-zapisi-teda-bandi
Спросите доктора Рут,Ask Dr. Ruth,,,7.7,https://www.film.ru/movies/ask-dr-ruth
Диего Марадона,Diego Maradona,,7.0,7.7,https://www.film.ru/movies/maradona-0
Переход,Crossing,,6.8,7.7,https://www.film.ru/movies/crossing
